refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere
WIQRUL,OC(=O)c1cccnc1,Cu,4.15693,2.64999,4.14015
WISVEB,OC(=O)c1cc(/N=N/c2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Cd,7.05293,3.90824,7.04166
WIZDEP,OC(=O)c1cc(O)c(cc1O)C(=O)O,Zn,9.46102,8.11568,9.46102
WIZMAV05,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Zr,13.01322,6.71578,13.01322
WIZMAV07,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Zr,12.91792,6.65215,12.91792
WIZMAV08,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Zr,12.93895,6.67,12.93894
WIZMAV09,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Zr,12.9296,6.65994,12.9296
WIZMAV10,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Zr,12.93471,6.66027,12.93471
WOJYUR,OC(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Tb,5.11497,3.6157,5.10686
WOPSAX,OC(=O)c1cc(O)c(cc1O)C(=O)O,Fe,11.66234,10.95208,11.66071
WOPSAX01,OC(=O)c1cc(O)c(cc1O)C(=O)O,Fe,11.57328,10.92236,11.57162
WOPWOP,OC(=O)c1cccnc1,Co,4.96328,2.62533,4.95703
WOSMUO,OC=O,Mg,4.23561,2.27897,4.22983
WOSMUO01,OC=O,Mg,4.24327,2.29553,4.24327
WOSZEL,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,5.25645,4.13995,5.22305
WOWBER,OC(=O)c1cc(c2cccc(c2)C(=O)O)c(cc1c1cccc(c1)C(=O)O)C(=O)O,Cd,1.94379,1.24387,1.93626
WUHMOD,OC(=O)c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)C(=O)O,Cd,1.96321,1.49064,1.91382
WUHNUK,OC(=O)c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)C(=O)O,Zn,2.29985,1.25719,2.14089
WUJFOX,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Cd,9.24219,8.76145,9.24219
WULJUJ,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.25803,6.70085,11.14797
WULKAQ,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.24732,6.68288,13.24732
WULQUR,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,7.08547,5.79444,7.06039
WUNSEE,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.00386,4.25409,4.99349
WUNSEE01,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.00247,4.25531,4.99176
WUNSEE02,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,4.92886,4.02535,4.92305
WUNSII,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.13116,4.11519,5.1248
WUNSII01,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.154,4.16072,5.154
WUNSII02,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.09742,4.1362,5.09311
WUNTAB,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.08124,4.1998,5.06825
WUNTEF,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.11473,4.16376,5.10357
WUNTIJ,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.10474,4.13393,5.10321
WUNTUV,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.04996,4.14711,5.04511
WUNVIL,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.06005,4.11775,5.04381
WUNVOR,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.13748,4.1998,5.12786
WUNVUX,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.06256,4.10802,5.0479
WUPZUE,OC(=O)c1cc(c2cc(cc(c2)C(=O)O)C(=O)O)c(cc1c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Zn,5.06349,3.43694,5.06349
WURNOO,OC(=O)c1ccc(cc1)c1ccncc1,Cu,3.24515,2.20662,3.23874
WUXCAU,OC(=O)Cc1nnn[nH]1,Zn,4.90319,1.82279,4.86882
WUXCEY,OC(=O)Cc1nnn[nH]1,Zn,4.79589,1.70007,4.79585
WUYWAQ,COc1c(c2c(OC)c(cc(c2OC)c2ccc(cc2)C(=O)O)c2ccc(cc2)C(=O)O)c(OC)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cd,7.99773,5.07183,7.94702
WUZGEF,COc1c(c2c(OC)c(cc(c2OC)c2ccc(cc2)C(=O)O)c2ccc(cc2)C(=O)O)c(OC)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cd,9.03956,5.71888,9.03738
XACLOF,OC=O,Fe,3.98932,2.03061,3.98921
XACLUL,OC=O,Fe,4.25849,2.12555,4.09091
XACLUL01,OC=O,Fe,4.26186,2.13776,4.09099
XACLUL02,OC=O,Fe,4.16034,2.12298,4.13857
XADGUG,Nc1cc(cc(c1)C(=O)O)C(=O)O,La,1.5036,0.95468,1.49595
XAFFER,OC(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,13.95561,11.20368,13.95561
XAGCUE,OC(=O)[C@@H]1O[C@@H]([C@H]([C@H]1C(=O)O)C(=O)O)C(=O)O,Zn,6.41175,2.87682,6.41175
XAHZEM,O[C@H]([C@H](C(=O)O)O)C(=O)O,Rb,1.81983,0.55314,1.80909
XAHZEM01,O[C@H]([C@H](C(=O)O)O)C(=O)O,Rb,1.81039,0.55462,1.75353
XALMOO,OC(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)O)c1ccncc1,Co,13.39679,8.16543,13.39403
XAMDUM,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.16438,5.2621,11.16437
XAMDUM01,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.15158,5.26834,11.14521
XAMDUM02,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.10488,5.27829,10.82968
XAMDUM04,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,10.72509,5.09755,10.57332
XAMDUM05,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,10.94162,5.2654,10.93279
XAMDUM06,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.08896,5.20474,11.08896
XAMDUM07,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.21455,5.22977,11.21455
XAPCOJ01,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,V,7.30569,7.1276,7.30569
XAPCOJ03,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,V,7.31071,7.15834,7.31071
XAPCOJ07,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,V,7.3158,7.0859,7.3158
XAPNIN,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,6.36937,5.09614,6.24616
XAPQAI,OC(=O)c1cccc(c1)OCC(COc1cccc(c1)C(=O)O)(COc1cccc(c1)C(=O)O)COc1cccc(c1)C(=O)O,Cd,3.16965,1.54229,3.16185
XAPQAI01,OC(=O)c1cccc(c1)OCC(COc1cccc(c1)C(=O)O)(COc1cccc(c1)C(=O)O)COc1cccc(c1)C(=O)O,Cd,3.09408,1.7906,3.09303
XAPRIR01,OC(=O)c1ccnc(c1)c1nccc(c1)C(=O)O,Mn,1.6261,0.97019,1.60056
XASJUZ,OC(=O)c1ccc(cc1)C(=O)O,Er,5.3717,1.95678,5.36871
XASNUD,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,13.51875,3.68494,13.51875
XAVDEF,OC(=O)c1ccc(cc1)C(=O)O,V,7.80587,7.27138,7.80587
XAVDIJ,OC(=O)c1ccc(cc1)C(=O)O,V,7.35436,6.79439,7.35436
XAVQIU,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,2.22283,1.1144,2.20271
XAVQIU01,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,2.30147,1.10209,2.29002
XAXBEF,OC=O,Mg,4.30873,2.41482,4.29983
XEGJIE02,OC(=O)c1cc(N(=O)=O)c(c(c1)N(=O)=O)c1c(cc(cc1N(=O)=O)C(=O)O)N(=O)=O,Gd,5.55026,4.32814,5.32407
XEGJUQ,OC(=O)c1cc(N(=O)=O)c(c(c1)N(=O)=O)c1c(cc(cc1N(=O)=O)C(=O)O)N(=O)=O,Gd,5.96608,4.59874,5.96608
XEGKAX,OC(=O)c1cc(N(=O)=O)c(c(c1)N(=O)=O)c1c(cc(cc1N(=O)=O)C(=O)O)N(=O)=O,Gd,6.10635,4.67329,5.55544
XEGWAK,OC(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)O,Zn,5.33429,5.03567,5.32107
XEGWIS,OC(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)O,Zn,5.3608,5.05883,5.3608
XEGXAL,OC(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)O,Zn,5.25451,4.99138,5.2423
XEGYEQ,OC(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)O,Zn,5.47965,5.20749,5.47965
XEHRUY,OC=O,Mg,4.75094,3.73804,4.73309
XEHSAF,OC=O,Mg,4.89627,3.66639,4.84585
XEHSEJ,OC=O,Mg,5.23572,3.85925,5.22682
XEHSIN,OC=O,Mg,4.82942,3.65476,4.82613
XEHSOT,OC=O,Mg,4.77111,3.64447,4.77111
XEHSUZ,OC=O,Mg,4.74537,3.79732,4.70051
XEJHIG,OC(=O)c1ccc(o1)C(=O)O,Zn,5.90784,4.63166,5.90784
XESFUX,OC(=O)CCC(=O)O,Eu,2.9383,1.60791,2.9383
XEXLOD,OC(=O)c1ccc2c3c1c(ccc3c(=O)n(c2=O)c1ccncc1)C(=O)O,Zn,7.21012,6.84185,7.15497
XEXMAQ,OC(=O)c1ccc2c3c1c(ccc3c(=O)n(c2=O)c1ccncc1)C(=O)O,Zn,8.3881,8.06353,8.36842
XIGFEY,NCCN,Zn,1.52379,0.87957,1.45585
XILBAW,OC(=O)c1ccc(cc1)C(=O)O,Pb,2.07389,1.10763,2.05074
XILLIP,c1ncn(c1)c1cc(cc(c1)n1cncc1)n1cncc1,Zn,8.02024,6.48918,8.02024
XILTUK,OC(=O)c1ccc(cc1)c1c(C)n[nH]c1C,Zn,4.58078,3.89797,4.52282
XIPCEF,OC(=O)c1cccnc1,Cu,2.00851,1.07238,2.00851
XIQZIH,n1ccc(cc1)c1ccncc1,Cu,4.35261,3.25057,3.99463
XIRHOW,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Zn,2.18699,1.85829,2.16884
XISDOU,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Gd,5.68773,4.39126,5.67495
XISVUR,OC(=O)c1ccc(cc1)C(=O)O,Zn,3.1041,1.36877,2.28595
XIZDER,[C]c1ncc[nH]1,Zn,11.38913,3.43206,11.38913
XIZDIV,[C]c1ncc[nH]1,Zn,11.41691,3.42714,11.41691
XOBXIW,OC=O,Ni,4.66227,3.51704,4.64934
XOHFIK,OC=O,Mn,4.90564,3.92662,4.88937
XOHLEM,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,5.02522,4.04824,5.02522
XOHLEM01,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,5.02522,4.04824,5.02522
XOJWEZ,Cc1[nH]nc(c1c1c(C)n[nH]c1C)C,Cu,5.24373,4.57075,5.24373
XOJWID,OC(=O)c1ccc(cc1)P(=O)(O)O,Zn,6.7155,4.93036,6.7155
XOJWOJ,OC(=O)c1ccc(cc1)P(=O)(O)O,Zn,7.01927,4.56509,7.01927
XOJXIE,OC(=O)c1ccc(cc1)P(=O)(O)O,Zn,1.97559,1.14669,1.61462
XOMHEO,OC(=O)c1cc(cc(c1)c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,5.65011,3.74432,5.65011
XOTGUI,OC(=O)C(=O)O,Nd,4.543,4.00351,4.543
XUDVAV,OC(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Co,4.64244,1.67592,4.64244
XUJDAI02,N1CCNCC1,Cu,2.60445,2.01706,2.60004
XUJPEY,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Ni,5.84221,4.51142,5.77769
XUKNIC,OC(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,6.26522,4.77555,5.72752
XULDEP,OC(=O)c1cc(OCCCCCOc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Co,4.16398,2.3413,4.16398
XUNGOD,OC(=O)c1ccncc1,Li,5.27654,3.81371,5.27654
XUNSEG,OC(=O)c1ccncc1,Li,5.12519,4.59555,5.12519
XUNSOQ,OC(=O)c1ccncc1,Li,5.47061,4.41529,5.45212
XUNTEH01,OC(=O)c1ccncc1,Li,2.1021,1.22934,2.10054
XUPGOG,OC(=O)c1ccc(cc1)C(=O)O,Zn,14.86994,7.90063,14.86994
XUPSAE,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Al,6.99772,6.8615,6.99772
YAGHUM,OC(=O)c1cc(C#Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Cu,10.97617,4.25438,10.97617
YAJMUU,OC(=O)c1ccc(c2c1cccc2)C(=O)O,Co,2.81395,1.77398,2.75818
YAMXOC,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,In,6.24327,5.54015,6.2382
YANBAR,OC=O,Co,4.95969,3.80563,4.94609
YANBAR04,OC=O,Co,4.72553,3.63493,4.72553
YANVIV,OC=O,Fe,3.55912,2.16522,3.55793
YANVIV01,OC=O,Fe,3.52899,2.13835,3.52899
YANVIV02,OC=O,Fe,3.54149,2.13197,3.54149
YANWAO,OC=O,Mg,3.59659,2.15291,3.59595
YANWAO01,OC=O,Mg,3.57398,2.16812,3.57173
YANWAO02,OC=O,Mg,3.55678,2.16254,3.55678
YANWOC,OC=O,Mn,3.57342,2.19569,3.57037
YANWOC01,OC=O,Mn,3.58595,2.1784,3.58595
YANWOC02,OC=O,Mn,3.60274,2.16355,3.60274
YANWOC03,OC=O,Mn,3.54992,2.16066,3.51058
YANXIX,OC=O,Zn,3.5563,2.15409,3.48016
YANXIX02,OC=O,Zn,3.51233,2.10824,3.49837
YANXIX04,OC=O,Zn,3.48241,2.12226,3.46382
YAPQUC,OC(=O)c1ccc(cc1)C(=O)O,Pb,1.32772,0.84299,1.07582
YAVYAW01,OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)O,Cu,2.84692,1.30046,2.67615
YAXBUV,OC(=O)c1ccc(cc1)C(=O)O,Fe,2.90847,1.80574,2.87941
YAXBUV02,OC(=O)c1ccc(cc1)C(=O)O,Fe,2.84937,1.70623,2.84937
YAZFOW,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,In,7.43587,7.30182,7.43587
YENKAG,OC(=O)c1cc(cc(c1)Oc1ccc(cc1)C(=O)O)Oc1ccc(cc1)C(=O)O,La,3.46817,1.5989,3.45975
YENTUJ,OC(=O)c1c[nH]nc1,Zn,4.24394,1.93298,4.24394
YEWKAP,OC=O,Fe,4.16249,1.93413,4.16249
YEYDUE,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Al,6.96088,6.8816,6.96088
YEYRAY,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,6.55345,4.85203,6.55345
YFORMD03,OC=O,Y,2.04934,0.89988,2.03601
YIBMON,OC(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,4.14715,3.2532,4.14715
YIBMON01,OC(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,4.19645,3.27284,4.18819
YIBMUT,OC(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,4.66852,3.42869,4.24306
YICCOE,OC=O,Co,2.66283,1.69247,2.65437
YICREI,OC(=O)c1ccc(cc1)C(=O)O,Pb,2.11051,1.28573,2.1013
YIGGEB,OC(=O)c1ccncc1,Co,2.84401,1.23771,2.83676
YIMCEF,OC(=O)c1cc(C#Cc2cncnc2)cc(c1)C(=O)O,Cu,9.50677,4.26204,9.50677
YIMCUV,OC(=O)c1cc(C#Cc2cncnc2)cc(c1)C(=O)O,Cu,9.49199,4.21594,9.49199
YINCEF,OC(=O)c1cc(cc(c1)Oc1ccc(cc1)C(=O)O)Oc1ccc(cc1)C(=O)O,Mn,5.2912,4.25389,5.2196
YINCUV,OC(=O)c1cc(cc(c1)Oc1ccc(cc1)C(=O)O)Oc1ccc(cc1)C(=O)O,Mn,4.8064,1.65433,4.77635
YINNOB,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.02926,4.12144,5.0161
YINPEQ,OC(=O)c1ccc(cc1)C(=O)O,Cd,9.47139,8.23796,9.47139
YIQSOH,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Cu,2.16673,1.82567,2.16116
YIXFOC,OC(=O)c1ccc(cc1)C(=O)O,Eu,4.73078,2.44362,4.67449
YIXFUI,OC(=O)c1ccc(cc1)C(=O)O,Tb,4.75838,2.38182,4.75838
YODRAM,OC(=O)c1ccncc1,Co,7.28334,4.85862,7.28334
YOSLIB01,OC(=O)c1cnccn1,Ag,1.53769,0.71606,1.53234
YOVCAP,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)c1cc(cc(c1)c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,10.41077,5.06207,10.41077
YOXYAN,OC(=O)CCC(=O)O,Co,1.96135,1.33572,1.96135
YOYQOU,OC(=O)c1cc(cc(c1)n1cnc2c1cccc2)n1cnc2c1cccc2,Mn,6.44081,4.04722,6.44081
YOZMIL,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.11794,5.18627,11.09306
YOZMOR,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,10.98255,5.06631,10.94523
YOZMUX,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.09348,2.29487,6.0533
YOZNAE,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.14697,5.13583,11.14697
YOZNEI,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.02619,5.08744,10.96705
YOZNIM,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.12048,5.20079,11.11284
YOZNOS,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.15154,2.757,6.77883
YOZNUY,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.10795,3.3277,11.10795
YOZPAG,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.13535,5.02426,11.13261
YOZYOD,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,5.13006,3.45762,5.13006
YUGLES,OC(=O)c1cc(C#Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Cu,10.91389,4.3608,10.91389
YUKTUU,OC=O,Mn,4.31678,2.50036,4.31678
YUKTUU01,OC=O,Mn,4.30723,2.49537,4.30723
YUKTUU02,OC=O,Mn,4.31736,2.49822,4.30611
YUKTUU03,OC=O,Mn,4.32058,2.50141,4.31243
YUKTUU04,OC=O,Mn,4.33255,2.50919,4.3262
YUKTUU05,OC=O,Mn,4.33043,2.51264,4.32707
YUKTUU06,OC=O,Mn,4.3332,2.51729,4.3332
YUKTUU07,OC=O,Mn,4.34437,2.52505,4.33633
YUKVAC,OC=O,Fe,4.29126,2.46053,4.27728
YUKVEG,OC=O,Co,4.26589,2.4357,4.25529
YUKVIK,OC=O,Ni,4.22952,2.40585,4.22952
YUKVOQ,OC=O,Cu,4.27949,2.43555,4.27053
YUKVOQ01,OC=O,Cu,4.22892,2.37695,4.22892
YUKVOQ02,OC=O,Cu,4.23794,2.38716,4.23794
YUKVOQ04,OC=O,Cu,4.25592,2.40091,4.02059
YUKVOQ05,OC=O,Cu,4.26886,2.41149,3.99944
YUKVOQ06,OC=O,Cu,4.283,2.42002,4.26573
YUKVUW02,OC=O,Zn,4.25836,2.41328,4.23098
YUKVUW03,OC=O,Zn,4.2669,2.41871,4.2669
YUKVUW04,OC=O,Zn,4.27693,2.42692,4.24925
YUKVUW05,OC=O,Zn,4.28566,2.43035,4.26065
YUKVUW06,OC=O,Zn,4.28676,2.43559,4.28309
YUKVUW07,OC=O,Zn,4.29637,2.44159,4.29175
YUNJIB,c1ccc(cn1)n1cnnc1,Cu,3.86853,2.66075,3.85925
YUNJIC,OC(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ca,4.73869,3.95041,4.3237
YUNJOI,OC(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ca,4.54658,3.7675,4.15012
YUSWEP,OC(=O)c1ccc(cc1)c1cc(Cc2cc(cc(c2)c2ccc(cc2)C(=O)O)c2ccc(cc2)C(=O)O)cc(c1)c1ccc(cc1)C(=O)O,Cu,37.32933,13.00596,37.32933
ZASJAG,OC(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)O)c1ccncc1,Cd,8.32584,8.06591,8.32584
ZAWCEI,Cc1nnc([nH]1)Cc1[nH]nc(n1)C,Zn,4.4439,3.6283,4.4439
ZAYWUU,c1ccc(cn1)c1nnc(n1c1ccncc1)c1ccccn1,Ag,4.64824,2.29883,4.64824
ZAYXAB,c1ccc(cn1)c1nnc(n1c1ccncc1)c1ccccn1,Ag,3.8835,1.80713,3.8835
ZAZBUZ,OC(=O)c1ccc(cc1)C(=O)O,Cu,5.79954,5.40061,5.79954
ZEDVIP,OC(=O)c1ccc(cc1)C(=O)O,Eu,7.05343,5.87804,6.96546
